index,x,y,z,roll,pitch,yaw,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
143,-726.259033203125,-740.098876953125,0,180,0,340.265205383301,39.6818983797292,-75.7565321961228,0,0.197207650078536,28.6632906528125
144,-726.073547363281,-740.165588378906,0,180,0,340.17862701416,39.6818977803925,-75.7565300308353,0,0.197117759505095,28.8604084123176
145,-725.888122558594,-740.232604980469,0,180,0,340.092216491699,39.6818971783142,-75.7565278662603,0,0.197163848304866,29.0575722606225
146,-725.702819824219,-740.299926757813,0,180,0,340.005973815918,39.6818965734941,-75.7565257031104,0,0.197153049866273,29.2547253104887
147,-725.517639160156,-740.367431640625,0,180,0,339.919895172119,39.681895967029,-75.7565235413854,0,0.197100957750483,29.4518262682392
148,-725.33251953125,-740.435302734375,0,180,0,339.833986282349,39.6818953572739,-75.7565213803729,0,0.197169374835974,29.6489956430752
149,-725.147583007812,-740.50341796875,0,180,0,339.748243331909,39.6818947453254,-75.756519221498,0,0.197081716186739,29.8460773592619
150,-724.962646484375,-740.571838378906,0,180,0,339.662666320801,39.6818941306351,-75.756517062623,0,0.197187398753314,30.0432647580153
151,-724.777893066406,-740.640502929687,0,180,0,339.577259063721,39.6818935137516,-75.7565149058856,0,0.197100598642233,30.2403653566575
152,-724.593200683594,-740.709411621094,0,180,0,339.492017745972,39.6818928946746,-75.7565127498606,0,0.197128597672385,30.4374939543299
153,-724.408630371094,-740.778625488281,0,180,0,339.406942367554,39.6818922728559,-75.7565105952606,0,0.197121180159303,30.6346151344892
154,-724.224182128906,-740.848083496094,0,180,0,339.322034835815,39.6818916488439,-75.7565084420857,0,0.197092792601201,30.8317079270904
155,-724.039733886719,-740.917846679688,0,180,0,339.237297058105,39.6818910220901,-75.7565062889107,0,0.197200547238576,31.028908474329
156,-723.855529785156,-740.987915039063,0,180,0,339.152723312378,39.6818903925947,-75.7565041385857,0,0.197080506438237,31.2259889807672
157,-723.671325683594,-741.058227539063,0,180,0,339.068315505981,39.6818897609058,-75.7565019882608,0,0.197167438205952,31.4231564189731
158,-723.4873046875,-741.128784179687,0,180,0,338.984077453613,39.6818891270237,-75.7564998400733,0,0.197083653659103,31.6202400726322
159,-723.303344726563,-741.199645996094,0,180,0,338.900007247925,39.6818884903997,-75.7564976925984,0,0.19713615663424,31.8173762292665
160,-723.119506835937,-741.270751953125,0,180,0,338.816101074219,39.6818878515824,-75.7564955465484,0,0.197110190387964,32.0144864196545
161,-722.935729980469,-741.342102050781,0,180,0,338.732362747192,39.6818872105718,-75.7564934012109,0,0.197141494976421,32.2116279146309
162,-722.752136230469,-741.413757324219,0,180,0,338.648792266846,39.6818865668194,-75.756491258011,0,0.197081564968582,32.4087094795995
163,-722.568603515625,-741.485656738281,0,180,0,338.565389633179,39.6818859208737,-75.7564891155235,0,0.197113630072728,32.6058231096722
164,-722.385192871094,-741.557861328125,0,180,0,338.482152938843,39.6818852721862,-75.756486974461,0,0.197111560599252,32.8029346702714
165,-722.201904296875,-741.630310058594,0,180,0,338.399082183838,39.6818846213054,-75.7564848348236,0,0.197087594702649,33.0000222649741
166,-722.018676757812,-741.703002929688,0,180,0,338.316181182861,39.6818839682313,-75.7564826958986,0,0.197120736044569,33.1971430010187
167,-721.835571289062,-741.776000976563,0,180,0,338.233444213867,39.6818833124154,-75.7564805583986,0,0.197120084044528,33.3942630850632
168,-721.652587890625,-741.849182128906,0,180,0,338.150876998901,39.6818826549544,-75.7564784223237,0,0.19707461825942,33.5913377033226
169,-721.469665527344,-741.922729492188,0,180,0,338.068475723267,39.6818819942035,-75.7564762869612,0,0.197154268617298,33.7884919719399
170,-721.286926269531,-741.996459960938,0,180,0,337.986242294312,39.6818813318074,-75.7564741537362,0,0.197052831413198,33.9855448033531
171,-721.104248046875,-742.070495605469,0,180,0,337.904174804687,39.6818806666697,-75.7564720212238,0,0.197110653425948,34.182655456779
172,-720.921691894531,-742.144714355469,0,180,0,337.822275161743,39.6818799998869,-75.7564698901363,0,0.197066414211344,34.3797218709904
173,-720.739196777344,-742.219299316406,0,180,0,337.74054145813,39.6818793298142,-75.7564677597614,0,0.1971481275471,34.5768699985375
174,-720.556884765625,-742.294067382813,0,180,0,337.658977508545,39.6818786580963,-75.7564656315239,0,0.197048048381777,34.7739180469193
175,-720.373474121094,-742.36962890625,0,180,0,337.619491577148,39.6818779792501,-75.7564634904614,0,0.198365844720215,34.9722838916395
176,-720.1884765625,-742.44580078125,0,180,0,337.629499435425,39.6818772949204,-75.756461330874,0,0.200065617302583,35.1723495089421
177,-720.003540039063,-742.521911621094,0,180,0,337.639675140381,39.681876611139,-75.756459171999,0,0.19998594361322,35.3723354525553
