index,y,x,z,roll,yaw,pitch,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
153,-724.408630371094,740.778625488281,0,0,69.4069423675537,0,0.00176270916026056,0.00122816057010009,0,0.197121180159303,30.6346151344892
154,-724.224182128906,740.848083496094,0,0,69.3220348358154,0,0.00176208520834109,0.00122981749686883,0,0.197092792601201,30.8317079270904
155,-724.039733886719,740.917846679688,0,0,69.2372970581055,0,0.00176145851499143,0.00123147442363757,0,0.197200547238576,31.028908474329
156,-723.855529785156,740.987915039063,0,0,69.1527233123779,0,0.00176082908021158,0.00123312915725374,0,0.197080506438237,31.2259889807672
157,-723.671325683594,741.058227539063,0,0,69.0683155059814,0,0.00176019745227052,0.00123478389086991,0,0.197167438205952,31.4231564189731
158,-723.4873046875,741.128784179687,0,0,68.9840774536133,0,0.00175956363118246,0.00123643697962165,0,0.197083653659103,31.6202400726322
159,-723.303344726563,741.199645996094,0,0,68.9000072479248,0,0.00175892706863579,0.00123808952008524,0,0.19713615663424,31.8173762292665
160,-723.119506835937,741.270751953125,0,0,68.8161010742188,0,0.00175828831295632,0.00123974096397255,0,0.197110190387964,32.0144864196545
161,-722.935729980469,741.342102050781,0,0,68.7323627471924,0,0.00175764736411566,0.00124139185957171,0,0.197141494976421,32.2116279146309
162,-722.752136230469,741.413757324219,0,0,68.6487922668457,0,0.00175700367384479,0.00124304111030645,0,0.197081564968582,32.4087094795995
163,-722.568603515625,741.485656738281,0,0,68.5653896331787,0,0.00175635779039851,0.00124468981275304,0,0.197113630072728,32.6058231096722
164,-722.385192871094,741.557861328125,0,0,68.4821529388428,0,0.00175570916553625,0.00124633741862335,0,0.197111560599252,32.8029346702714
165,-722.201904296875,741.630310058594,0,0,68.3990821838379,0,0.00175505834751277,0.00124798392791737,0,0.197087594702649,33.0000222649741
166,-722.018676757812,741.703002929688,0,0,68.3161811828613,0,0.00175440533632809,0.00124962988892324,0,0.197120736044569,33.1971430010187
167,-721.835571289062,741.776000976563,0,0,68.2334442138672,0,0.00175374958371322,0.00125127475335283,0,0.197120084044528,33.3942630850632
168,-721.652587890625,741.849182128906,0,0,68.1508769989014,0,0.00175309218623454,0.00125291852120614,0,0.19707461825942,33.5913377033226
169,-721.469665527344,741.922729492188,0,0,68.0684757232666,0,0.00175243149901405,0.0012545617407713,0,0.197154268617298,33.7884919719399
170,-721.286926269531,741.996459960938,0,0,67.9862422943115,0,0.00175176916694397,0.00125620331547203,0,0.197052831413198,33.9855448033531
171,-721.104248046875,742.070495605469,0,0,67.9041748046875,0,0.00175110409341528,0.00125784434188461,0,0.197110653425948,34.182655456779
172,-720.921691894531,742.144714355469,0,0,67.8222751617432,0,0.001750437375037,0.00125948427172091,0,0.197066414211344,34.3797218709904
173,-720.739196777344,742.219299316406,0,0,67.7405414581299,0,0.00174976736693111,0.00126112365326907,0,0.1971481275471,34.5768699985375
174,-720.556884765625,742.294067382813,0,0,67.6589775085449,0,0.00174909571396142,0.0012627613899528,0,0.197048048381777,34.7739180469193
