total_distance_traveled,x,y,z,vx,vy,vz,yaw,pitch,roll
12.381441799115073,197.280166625977,169.731460571289,0.0301817879080772,11.1590013504028,-0.0155360400676727,-0.0339543335139751,3.14085292816162,3.13388299942017,-0.0120843639597297
12.381441799115073,197.280166625977,169.731460571289,0.0301817879080772,11.1590013504028,-0.0155360400676727,-0.0339543335139751,3.14085292816162,3.13388299942017,-0.0120843639597297
14.355078723409065,199.253799438477,169.728713989258,0.0331290997564793,12.2032842636108,-0.0174748972058296,0.0345902070403099,3.14063477516174,3.13405537605286,-0.0138698816299438
15.79972719497802,200.698440551758,169.724822998047,0.0356030464172363,12.7943134307861,-0.00484097981825471,-0.0188001673668623,3.14059114456177,3.13880133628845,-0.00938844587653875
16.618468451952715,201.517181396484,169.724334716797,0.034942265599966,13.0968933105469,-0.00711877131834626,-0.0518361255526543,3.14056444168091,3.13921809196472,-0.00676560355350375
16.618468451952715,201.517181396484,169.724334716797,0.034942265599966,13.0968933105469,-0.00711877131834626,-0.0518361255526543,3.14056444168091,3.13921809196472,-0.00676560355350375
19.459358357228147,204.358047485352,169.721435546875,0.0236766617745161,14.0358247756958,-0.0125808119773865,-0.0693873837590218,3.14074754714966,3.13987851142883,-0.00394093990325928
21.077568743934442,205.976226806641,169.720291137695,0.0336380936205387,14.4262495040894,-0.0207563117146492,0.634724915027618,3.14060878753662,3.1385452747345,-0.0222589951008558
21.077568743934442,205.976226806641,169.720291137695,0.0336380936205387,14.4262495040894,-0.0207563117146492,0.634724915027618,3.14060878753662,3.1385452747345,-0.0222589951008558
23.629914729601417,208.526733398437,169.716445922852,0.130443930625916,14.9563999176025,-0.0170136522501707,0.49074324965477,3.14031553268433,3.14085078239441,-0.0661361217498779
25.287877553541197,210.183258056641,169.71403503418,0.199443712830544,15.0992240905762,-0.0152893206104636,0.184308841824532,3.14039492607117,3.14190602302551,-0.0107454052194953
26.178880106005,211.07421875,169.713165283203,0.208036437630653,15.4661149978638,-0.0167260710150003,0.0153131382539868,3.14038920402527,3.14180469512939,-0.00256764888763428
26.178880106005,211.07421875,169.713165283203,0.208036437630653,15.4661149978638,-0.0167260710150003,0.0153131382539868,3.14038920402527,3.14180469512939,-0.00256764888763428
29.76515975516249,214.660461425781,169.709045410156,0.192281469702721,16.5293216705322,-0.0197198837995529,-0.0587291121482849,3.14038801193237,3.1416609287262,-0.00617682933807373
30.781523200828374,215.676818847656,169.707809448242,0.189007773995399,16.7693481445313,-0.0201248954981565,-0.0398107133805752,3.14038920402527,3.14164185523987,-0.00695049716159701
