index,x,y,z,carla_yaw,carla_bearing_yaw,roll,latitude,longitude,altitude,road_grade,segment_distance_m,distance_traveled_m,ltpENU_yaw,ltpENU_bearing_yaw
20714,-102.4202880859375,28.34866714477539,0.0,279.6573791503906,-80.21780260065219,180.0,0.00025466040979438276,-0.0009200571019152218,0.0,0.0,0.17714996348405135,4934.882014160958,80.34262084960938,80.21780260065219
20715,-102.39019012451172,28.523239135742188,0.0,279.90673828125,-79.96518326770581,180.0,0.0002562286166778449,-0.0009197867273275256,0.0,0.0,0.1771475862440672,4935.059161747202,80.09326171875,79.96518326770581
20716,-102.35932159423828,28.697683334350586,0.0,280.15611267089844,-79.719210740897,180.0,0.0002577956755942523,-0.0009195094306020962,0.0,0.0,0.17715429599467378,4935.236316043197,79.84388732910156,79.719210740897
20717,-102.32770538330078,28.87198829650879,0.0,280.4054718017578,-79.47091498389379,180.0,0.0002593614836712277,-0.0009192254173469852,0.0,0.0,0.17714910281177582,4935.413465146009,79.59452819824219,79.47091498389379
20718,-102.29533386230469,29.04615592956543,0.0,280.6548385620117,-79.21997292355807,180.0,0.00026092605816074865,-0.0009189346190261753,0.0,0.0,0.1771504439061702,4935.590615589916,79.34516143798828,79.21997292355807
20719,-102.26219940185547,29.220182418823242,0.0,280.9041976928711,-78.97099217604264,180.0,0.00026248936471517936,-0.0009186369671036495,0.0,0.0,0.17715279120764757,4935.7677683811235,79.0958023071289,78.97099217604264
20720,-102.22830963134766,29.394060134887695,0.0,281.153564453125,-78.72454770417376,180.0,0.0002640513348097784,-0.0009183325301154248,0.0,0.0,0.17714958845242282,4935.944917969576,78.846435546875,78.72454770417376
20721,-102.19367218017578,29.567790985107422,0.0,281.4029312133789,-78.46794508161511,180.0,0.0002656119855828365,-0.0009180213765975183,0.0,0.0,0.17715010962952601,4936.122068079205,78.5970687866211,78.46794508161511
20722,-102.15825653076172,29.74136734008789,0.0,281.6522903442383,-78.22584790041735,180.0,0.00026717124850961227,-0.0009177032324058617,0.0,0.0,0.1771525309774757,4936.299220610183,78.34770965576172,78.22584790041735
20723,-102.12210845947266,29.9147891998291,0.0,281.9016571044922,-77.97370646140587,180.0,0.00026872912357589485,-0.0009173785087565576,0.0,0.0,0.17714915888600596,4936.476369769069,78.09834289550781,77.97370646140587
20724,-102.08519744873047,30.088050842285156,0.0,282.15101623535156,-77.72157147169081,180.0,0.0002702855593952336,-0.0009170469315055376,0.0,0.0,0.17714970917441444,4936.653519478243,77.84898376464844,77.72157147169081
20725,-102.04752349853516,30.261152267456055,0.0,282.40038299560547,-77.47855270159477,180.0,0.0002718405559534176,-0.0009167085006528015,0.0,0.0,0.17715369010978868,4936.830673168352,77.59961700439453,77.47855270159477
20726,-102.00911712646484,30.434085845947266,0.0,282.64974212646484,-77.22348718327392,180.0,0.00027339404473991635,-0.000916363490342418,0.0,0.0,0.17714703493250766,4937.007820203285,77.35025787353516,77.22348718327392
20727,-101.96994018554688,30.60685157775879,0.0,282.89910888671875,-76.97777894212608,180.0,0.00027494602571209725,-0.0009160115578943014,0.0,0.0,0.17715199910828344,4937.184972202393,77.10089111328125,76.97777894212608
20728,-101.93002319335938,30.77944564819336,0.0,283.1484680175781,-76.72712439899128,180.0,0.0002764964646075896,-0.0009156529774525204,0.0,0.0,0.17714987839247973,4937.362122080785,76.85153198242188,76.72712439899128
